order_id,sku,transaction_id,posted_date,transaction_status,transaction_type,description,fee_type,signed_amount_usd
112-1617152-1793033,1058392679,OSyMO2uHPZoohDOsf488EbQbl3hjMnwRxxg1vAoEAhM,2026-03-30T17:27:46Z,RELEASED,Refund,Refund,RefundCommission,-0.61
112-1617152-1793033,1058392679,L4eAvmhaa3U3eDtmbCCvnJgYcooqfAmklEbJukcf-xs,2026-03-21T02:16:46Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
112-1617152-1793033,1058392679,L4eAvmhaa3U3eDtmbCCvnJgYcooqfAmklEbJukcf-xs,2026-03-21T02:16:46Z,RELEASED,Shipment,Order Payment,Commission,-3.06
113-4707224-5109032,1070891178,MsYfUktvW7TEu-KBFm7cdsqmYeNDqfGVAWODVjD6GJo,2026-04-14T06:04:01Z,RELEASED,Refund,Refund,Commission,6.12
113-4707224-5109032,1070891178,MsYfUktvW7TEu-KBFm7cdsqmYeNDqfGVAWODVjD6GJo,2026-04-14T06:04:01Z,RELEASED,Refund,Refund,RefundCommission,-1.22
113-4707224-5109032,1070891178,MsYfUktvW7TEu-KBFm7cdsqmYeNDqfGVAWODVjD6GJo,2026-04-14T06:04:01Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-4707224-5109032,1070891178,BWx7qcBpQTcjdwlBPPl5B_3k2WIqwEbLyIY_lx0J_bU,2026-03-25T17:22:39Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
113-4707224-5109032,1070891178,BWx7qcBpQTcjdwlBPPl5B_3k2WIqwEbLyIY_lx0J_bU,2026-03-25T17:22:39Z,RELEASED,Shipment,Order Payment,Commission,-6.12
113-4707224-5109032,1070891178,BWx7qcBpQTcjdwlBPPl5B_3k2WIqwEbLyIY_lx0J_bU,2026-03-25T17:22:39Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-5434538-2816217,1041419281,Y4PS1ejAZBAEEB9DE20Nz1UMVprlu2_ATJzpobcCBXg,2026-04-01T15:04:57Z,RELEASED,Refund,Refund,Commission,5.85
111-5434538-2816217,1041419281,Y4PS1ejAZBAEEB9DE20Nz1UMVprlu2_ATJzpobcCBXg,2026-04-01T15:04:57Z,RELEASED,Refund,Refund,RefundCommission,-1.17
111-5434538-2816217,1041419281,Y4PS1ejAZBAEEB9DE20Nz1UMVprlu2_ATJzpobcCBXg,2026-04-01T15:04:57Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-5434538-2816217,1041419281,s1C23486mHVwLTvZbbMshFSRADL7MUtwRQ9jhfatXAE,2026-03-12T22:48:07Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
111-5434538-2816217,1041419281,s1C23486mHVwLTvZbbMshFSRADL7MUtwRQ9jhfatXAE,2026-03-12T22:48:07Z,RELEASED,Shipment,Order Payment,Commission,-5.85
111-5434538-2816217,1041419281,s1C23486mHVwLTvZbbMshFSRADL7MUtwRQ9jhfatXAE,2026-03-12T22:48:07Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-6437155-3385856,1052907525,5MOQpk48ovZ_KZpmwR33EsiILQCQ6nLW_h1nf7vGfLU,2026-03-30T00:08:19Z,RELEASED,Refund,Refund,Commission,5.25
114-6437155-3385856,1052907525,5MOQpk48ovZ_KZpmwR33EsiILQCQ6nLW_h1nf7vGfLU,2026-03-30T00:08:19Z,RELEASED,Refund,Refund,RefundCommission,-1.05
114-6437155-3385856,1052907525,vWGUTDcicS9apkjkFmAdSK2K-UBSMV51VTzTIHAovRs,2026-03-24T14:44:37Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.82
114-6437155-3385856,1052907525,vWGUTDcicS9apkjkFmAdSK2K-UBSMV51VTzTIHAovRs,2026-03-24T14:44:37Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-1090107-9016235,1028908801,m8FZEfplMB50t6W_ldxMQ0mVDa0YVQnn1SQvbsSwxOs,2026-03-24T02:08:37Z,RELEASED,Refund,Refund,Commission,6.0
111-1090107-9016235,1028908801,m8FZEfplMB50t6W_ldxMQ0mVDa0YVQnn1SQvbsSwxOs,2026-03-24T02:08:37Z,RELEASED,Refund,Refund,RefundCommission,-1.2
111-1090107-9016235,1028908801,m8FZEfplMB50t6W_ldxMQ0mVDa0YVQnn1SQvbsSwxOs,2026-03-24T02:08:37Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-1090107-9016235,1028908801,hRDzMm7d41vWXOM6YAHOKuvuy-XYCTjvyjCtkbe2ZRA,2026-03-18T05:48:11Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
111-1090107-9016235,1028908801,hRDzMm7d41vWXOM6YAHOKuvuy-XYCTjvyjCtkbe2ZRA,2026-03-18T05:48:11Z,RELEASED,Shipment,Order Payment,Commission,-6.0
111-1090107-9016235,1028908801,hRDzMm7d41vWXOM6YAHOKuvuy-XYCTjvyjCtkbe2ZRA,2026-03-18T05:48:11Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-6344274-1402669,1045692341,TppIugxWe2S3mb1eVYVS1__dMHKbYLt5bUhX3LkoDhM,2026-03-31T01:17:47Z,RELEASED,Refund,Refund,Commission,9.07
112-6344274-1402669,1045692341,TppIugxWe2S3mb1eVYVS1__dMHKbYLt5bUhX3LkoDhM,2026-03-31T01:17:47Z,RELEASED,Refund,Refund,RefundCommission,-1.81
112-6344274-1402669,1045692341,TppIugxWe2S3mb1eVYVS1__dMHKbYLt5bUhX3LkoDhM,2026-03-31T01:17:47Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-6344274-1402669,1045692341,bKVuzGJV4w926aE5I99Xqtt_L95LH6V6nVvkr2e8DeI,2026-03-24T17:41:49Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.68
112-6344274-1402669,1045692341,bKVuzGJV4w926aE5I99Xqtt_L95LH6V6nVvkr2e8DeI,2026-03-24T17:41:49Z,RELEASED,Shipment,Order Payment,Commission,-9.07
112-6344274-1402669,1045692341,bKVuzGJV4w926aE5I99Xqtt_L95LH6V6nVvkr2e8DeI,2026-03-24T17:41:49Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-5030390-5171414,1066393107,uzduo6A4IvB3eXa8cIglAZa61_RJchlXLiywxPzTeG0,2026-03-26T21:04:12Z,RELEASED,Refund,Refund,Commission,8.49
114-5030390-5171414,1066393107,uzduo6A4IvB3eXa8cIglAZa61_RJchlXLiywxPzTeG0,2026-03-26T21:04:12Z,RELEASED,Refund,Refund,RefundCommission,-1.7
114-5030390-5171414,1066393107,dpD3qFeMCRX9jgDES_pJBMTm4gjhks-yct7ABrCR94U,2026-03-13T22:58:39Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.77
114-5030390-5171414,1066393107,dpD3qFeMCRX9jgDES_pJBMTm4gjhks-yct7ABrCR94U,2026-03-13T22:58:39Z,RELEASED,Shipment,Order Payment,Commission,-8.49
111-5002626-1181848,1058392679,E8LNf3_sUheGFhbJ3-syznjZRiEPW2rw8SZZpDw56go,2026-03-13T19:38:35Z,RELEASED,Refund,Refund,Commission,3.06
111-5002626-1181848,1058392679,E8LNf3_sUheGFhbJ3-syznjZRiEPW2rw8SZZpDw56go,2026-03-13T19:38:35Z,RELEASED,Refund,Refund,RefundCommission,-0.61
111-5002626-1181848,1058392679,snFHqvKK29zvQ6PyjeUY0HB6lisAys9HIYw4WWp2Qgo,2026-03-09T05:59:19Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
111-5002626-1181848,1058392679,snFHqvKK29zvQ6PyjeUY0HB6lisAys9HIYw4WWp2Qgo,2026-03-09T05:59:19Z,RELEASED,Shipment,Order Payment,Commission,-3.06
112-2936515-0203457,1070474320,BQKOj_rOrwH3JGf_nuE-TLZZ_Zl2jBzjWi2C0SmiGuM,2026-03-19T23:03:22Z,RELEASED,Refund,Refund,Commission,7.9
112-2936515-0203457,1070474320,BQKOj_rOrwH3JGf_nuE-TLZZ_Zl2jBzjWi2C0SmiGuM,2026-03-19T23:03:22Z,RELEASED,Refund,Refund,RefundCommission,-1.58
112-2936515-0203457,1070474320,BQKOj_rOrwH3JGf_nuE-TLZZ_Zl2jBzjWi2C0SmiGuM,2026-03-19T23:03:22Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-2936515-0203457,1070474320,MbqpkifyccVP8GEbxijgk5rftwggRo1OSxy445R0LdE,2026-03-12T23:17:10Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.68
112-2936515-0203457,1070474320,MbqpkifyccVP8GEbxijgk5rftwggRo1OSxy445R0LdE,2026-03-12T23:17:10Z,RELEASED,Shipment,Order Payment,Commission,-7.9
112-2936515-0203457,1070474320,MbqpkifyccVP8GEbxijgk5rftwggRo1OSxy445R0LdE,2026-03-12T23:17:10Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-8240945-5411410,1059898575,tk7z_O-YGazjORw0B6mnQYPnTj5znUWQ3f0F6Gx5lp4,2026-03-13T01:18:51Z,RELEASED,Refund,Refund,Commission,2.84
111-8240945-5411410,1059898575,tk7z_O-YGazjORw0B6mnQYPnTj5znUWQ3f0F6Gx5lp4,2026-03-13T01:18:51Z,RELEASED,Refund,Refund,RefundCommission,-0.57
111-8240945-5411410,1059898575,nmS9JzdkysLDN0VPcQ3eDR8wwZrb-wOMccPjsDpmHLc,2026-02-13T11:51:07Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.13
111-8240945-5411410,1059898575,nmS9JzdkysLDN0VPcQ3eDR8wwZrb-wOMccPjsDpmHLc,2026-02-13T11:51:07Z,RELEASED,Shipment,Order Payment,Commission,-2.84
113-5618105-9304226,1058392679,cr1nkztoiV01-4QVp-2jSLAm_9XsxCI0YDozcS4MYlc,2026-02-03T17:26:43Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
113-5618105-9304226,1058392679,cr1nkztoiV01-4QVp-2jSLAm_9XsxCI0YDozcS4MYlc,2026-02-03T17:26:43Z,RELEASED,Shipment,Order Payment,Commission,-3.06
113-5768966-6186616,1031051552,Flu9D9WmE06z0uKGuwYAUU5gSba_6WGvzDXtcs8lQyA,2026-03-03T02:15:27Z,RELEASED,Refund,Refund,Commission,3.9
113-5768966-6186616,1031051552,Flu9D9WmE06z0uKGuwYAUU5gSba_6WGvzDXtcs8lQyA,2026-03-03T02:15:27Z,RELEASED,Refund,Refund,RefundCommission,-0.78
113-5768966-6186616,1031051552,OTICez46WyQ8c0MZzDKa3WwFdtOK8XKvOrePCCaHOQk,2026-02-17T00:13:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.92
113-5768966-6186616,1031051552,OTICez46WyQ8c0MZzDKa3WwFdtOK8XKvOrePCCaHOQk,2026-02-17T00:13:06Z,RELEASED,Shipment,Order Payment,Commission,-3.9
112-9889271-3983462,1052907525,CL5aXE58PHXCFifYibQtN3tel3kjGNGGe7fdMMvkFLI,2026-02-09T16:12:32Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.82
112-9889271-3983462,1052907525,CL5aXE58PHXCFifYibQtN3tel3kjGNGGe7fdMMvkFLI,2026-02-09T16:12:32Z,RELEASED,Shipment,Order Payment,Commission,-7.49
114-7322686-8579468,1058392679,UIIh50Z7pW_YVIBx3WXAcT0Ll16IpY27iFiyi4rryfk,2026-01-31T07:45:50Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
114-7322686-8579468,1058392679,UIIh50Z7pW_YVIBx3WXAcT0Ll16IpY27iFiyi4rryfk,2026-01-31T07:45:50Z,RELEASED,Shipment,Order Payment,Commission,-3.06
114-7322686-8579468,1058392679,JjF92jMt_qAGMuk-Q2_QKcycxNE6gtirmqYQJPAfEG0,2026-02-12T20:36:31Z,RELEASED,Refund,Refund,Commission,3.06
114-7322686-8579468,1058392679,JjF92jMt_qAGMuk-Q2_QKcycxNE6gtirmqYQJPAfEG0,2026-02-12T20:36:31Z,RELEASED,Refund,Refund,RefundCommission,-0.61
113-1901656-7429829,1058392679,23up4ACivc2CzCSAZrTWQdWpHoQnpl_d3bVcAROvUsI,2026-02-14T16:19:17Z,RELEASED,Refund,Refund,Commission,3.06
113-1901656-7429829,1058392679,23up4ACivc2CzCSAZrTWQdWpHoQnpl_d3bVcAROvUsI,2026-02-14T16:19:17Z,RELEASED,Refund,Refund,RefundCommission,-0.61
113-1901656-7429829,1058392679,z33cGcstd7iF1eRiZRH0GkH4TN95hVDD3GvOLOnvYbE,2026-02-06T18:28:49Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
113-1901656-7429829,1058392679,z33cGcstd7iF1eRiZRH0GkH4TN95hVDD3GvOLOnvYbE,2026-02-06T18:28:49Z,RELEASED,Shipment,Order Payment,Commission,-3.06
111-3305880-4809068,1052907525,dyMZayUtFp3jxGtJ6mDbKW9ICKXx_HzJ8InApbpY6O0,2026-01-30T03:48:10Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.82
111-3305880-4809068,1052907525,dyMZayUtFp3jxGtJ6mDbKW9ICKXx_HzJ8InApbpY6O0,2026-01-30T03:48:10Z,RELEASED,Shipment,Order Payment,Commission,-4.9
111-3305880-4809068,1052907525,dJ2XpbqzEvsHcaAb76CWzLgZlP-Spl-r_Q703scfnK4,2026-02-20T03:40:30Z,RELEASED,Refund,Refund,Commission,4.9
111-3305880-4809068,1052907525,dJ2XpbqzEvsHcaAb76CWzLgZlP-Spl-r_Q703scfnK4,2026-02-20T03:40:30Z,RELEASED,Refund,Refund,RefundCommission,-0.98
113-6138971-2924247,1058392679,7qToSOk9KNOVLmrfJWrK4aNPK_9vBfgfR0w7BlD_-iE,2026-02-05T02:45:57Z,RELEASED,Refund,Refund,Commission,3.06
113-6138971-2924247,1058392679,7qToSOk9KNOVLmrfJWrK4aNPK_9vBfgfR0w7BlD_-iE,2026-02-05T02:45:57Z,RELEASED,Refund,Refund,RefundCommission,-0.61
113-6138971-2924247,1058392679,20ck7LAEbRnj0pTtzrT0_WfjoTcpXeQp7I0gB81m61U,2026-02-02T06:22:28Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
113-6138971-2924247,1058392679,20ck7LAEbRnj0pTtzrT0_WfjoTcpXeQp7I0gB81m61U,2026-02-02T06:22:28Z,RELEASED,Shipment,Order Payment,Commission,-3.06
112-6031769-0429014,1069890477,gxp6eQxL8bEYG4CRz04B9x5bThlPnNbENff638uorRU,2025-11-18T01:48:39Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.34
112-6031769-0429014,1069890477,gxp6eQxL8bEYG4CRz04B9x5bThlPnNbENff638uorRU,2025-11-18T01:48:39Z,RELEASED,Shipment,Order Payment,Commission,-7.23
112-6031769-0429014,1069890477,gxp6eQxL8bEYG4CRz04B9x5bThlPnNbENff638uorRU,2025-11-18T01:48:39Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-6031769-0429014,1069890477,wZRX6PERRL63K0BHl_iRPE-nhGo3jr4W31jPa1X1rWQ,2026-01-25T02:16:43Z,RELEASED,Refund,Refund,Commission,7.23
112-6031769-0429014,1069890477,wZRX6PERRL63K0BHl_iRPE-nhGo3jr4W31jPa1X1rWQ,2026-01-25T02:16:43Z,RELEASED,Refund,Refund,RefundCommission,-1.45
112-6031769-0429014,1069890477,wZRX6PERRL63K0BHl_iRPE-nhGo3jr4W31jPa1X1rWQ,2026-01-25T02:16:43Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-1908669-9576252,1063375936,ezsVy7C3beKF94p_p7ULGiVJYmP5q-Q7EhgVix1Zkgo,2025-12-11T23:33:33Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.34
114-1908669-9576252,1063375936,ezsVy7C3beKF94p_p7ULGiVJYmP5q-Q7EhgVix1Zkgo,2025-12-11T23:33:33Z,RELEASED,Shipment,Order Payment,Commission,-4.66
114-1908669-9576252,1063375936,ezsVy7C3beKF94p_p7ULGiVJYmP5q-Q7EhgVix1Zkgo,2025-12-11T23:33:33Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-1908669-9576252,1063375936,uDtZQ0vC8u3AqwQ9KDZV9UK0w2GDDXBEbEgMzAnAhOk,2026-02-05T00:03:56Z,RELEASED,Refund,Refund,Commission,4.66
114-1908669-9576252,1063375936,uDtZQ0vC8u3AqwQ9KDZV9UK0w2GDDXBEbEgMzAnAhOk,2026-02-05T00:03:56Z,RELEASED,Refund,Refund,RefundCommission,-0.93
114-1908669-9576252,1063375936,uDtZQ0vC8u3AqwQ9KDZV9UK0w2GDDXBEbEgMzAnAhOk,2026-02-05T00:03:56Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-1167993-5477810,1062959210,YcVFx5exyUEFAStr9EQlzr2qapnPwDaXMWemV8WrbRs,2026-01-06T02:18:28Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-8.66
114-1167993-5477810,1062959210,YcVFx5exyUEFAStr9EQlzr2qapnPwDaXMWemV8WrbRs,2026-01-06T02:18:28Z,RELEASED,Shipment,Order Payment,Commission,-12.0
114-1167993-5477810,1062959210,UNPgmXbex83i5jFHsTsNcJLvDqTeV1v9KOKtVbX29eY,2026-02-05T03:37:48Z,RELEASED,Refund,Refund,Commission,12.0
114-1167993-5477810,1062959210,UNPgmXbex83i5jFHsTsNcJLvDqTeV1v9KOKtVbX29eY,2026-02-05T03:37:48Z,RELEASED,Refund,Refund,RefundCommission,-2.4
113-4455659-5979448,1058619763,tCeaqAdp-dFMCTh-l7uYmp279Wc5-VFpKOn5rtO7TqI,2026-01-21T07:46:17Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.2
113-4455659-5979448,1058619763,tCeaqAdp-dFMCTh-l7uYmp279Wc5-VFpKOn5rtO7TqI,2026-01-21T07:46:17Z,RELEASED,Shipment,Order Payment,Commission,-4.2
113-4455659-5979448,1058619763,QCoG2NgYMmtDUCQumJOIMYEb7YBVJuNZaCm_2BALC2c,2026-02-06T19:19:26Z,RELEASED,Refund,Refund,Commission,4.2
113-4455659-5979448,1058619763,QCoG2NgYMmtDUCQumJOIMYEb7YBVJuNZaCm_2BALC2c,2026-02-06T19:19:26Z,RELEASED,Refund,Refund,RefundCommission,-0.84
112-6917340-7501838,1052907525,fWrG0Q0cvrPVw3cZZnDRr5q6fWZZlGoH3MzyOVP-qfs,2025-12-10T21:17:20Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.1
112-6917340-7501838,1052907525,fWrG0Q0cvrPVw3cZZnDRr5q6fWZZlGoH3MzyOVP-qfs,2025-12-10T21:17:20Z,RELEASED,Shipment,Order Payment,Commission,-7.49
112-6917340-7501838,1052907525,LnZyOzaiwgRpQjYv6YB6zv_UlvUNmQQ9VOI787CmUB0,2026-02-12T07:54:37Z,RELEASED,Refund,Refund,Commission,7.49
112-6917340-7501838,1052907525,LnZyOzaiwgRpQjYv6YB6zv_UlvUNmQQ9VOI787CmUB0,2026-02-12T07:54:37Z,RELEASED,Refund,Refund,RefundCommission,-1.5
111-6338490-7632263,1048220574,eo5vlBrZ-Cl5ESRR8oxvDHRNeAviC5sURsn0t-wXF3Y,2026-01-28T00:30:04Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
111-6338490-7632263,1048220574,eo5vlBrZ-Cl5ESRR8oxvDHRNeAviC5sURsn0t-wXF3Y,2026-01-28T00:30:04Z,RELEASED,Shipment,Order Payment,Commission,-4.47
111-6338490-7632263,1048220574,eo5vlBrZ-Cl5ESRR8oxvDHRNeAviC5sURsn0t-wXF3Y,2026-01-28T00:30:04Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-6338490-7632263,1048220574,PkyM1QkpqGkBldmyrxbWLRo-GH9tQyOo-43ehfebPiE,2026-02-10T16:54:12Z,RELEASED,Refund,Refund,Commission,4.47
111-6338490-7632263,1048220574,PkyM1QkpqGkBldmyrxbWLRo-GH9tQyOo-43ehfebPiE,2026-02-10T16:54:12Z,RELEASED,Refund,Refund,RefundCommission,-0.89
111-6338490-7632263,1048220574,PkyM1QkpqGkBldmyrxbWLRo-GH9tQyOo-43ehfebPiE,2026-02-10T16:54:12Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-3922304-9776246,1030912249,eOfsFqEXZdMFIOpyImkQKbO8sc52Bw9JHtbZF7dTLeE,2026-01-28T02:30:53Z,RELEASED,Refund,Refund,Commission,3.47
111-3922304-9776246,1030912249,eOfsFqEXZdMFIOpyImkQKbO8sc52Bw9JHtbZF7dTLeE,2026-01-28T02:30:53Z,RELEASED,Refund,Refund,RefundCommission,-0.69
111-3922304-9776246,1030912249,4CZa30OLilvoYp4-5kIjEM6vYC9KkybMEjs1OjwjPHw,2026-01-23T05:45:07Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.92
111-3922304-9776246,1030912249,4CZa30OLilvoYp4-5kIjEM6vYC9KkybMEjs1OjwjPHw,2026-01-23T05:45:07Z,RELEASED,Shipment,Order Payment,Commission,-3.47
113-6130520-3312241,1052907525,ilB1lLmFAeWflP9tzULJoEue6F9bffEgnPSGoF3zCCc,2026-01-31T21:19:11Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.82
113-6130520-3312241,1052907525,ilB1lLmFAeWflP9tzULJoEue6F9bffEgnPSGoF3zCCc,2026-01-31T21:19:11Z,RELEASED,Shipment,Order Payment,Commission,-4.86
113-6130520-3312241,1052907525,LX0JAkf-6xPJ2fqftKPJfEPGFx0R15SX1-tYyYovwHo,2026-02-02T20:08:40Z,RELEASED,Refund,Refund,Commission,4.86
113-6130520-3312241,1052907525,LX0JAkf-6xPJ2fqftKPJfEPGFx0R15SX1-tYyYovwHo,2026-02-02T20:08:40Z,RELEASED,Refund,Refund,RefundCommission,-0.97
113-1592867-8461863,1031051552,W9frvsSVpuMjfbWZlqgG9MC6oTcMzfI1Kj3CyilxVWY,2026-01-14T09:00:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.24
113-1592867-8461863,1031051552,W9frvsSVpuMjfbWZlqgG9MC6oTcMzfI1Kj3CyilxVWY,2026-01-14T09:00:06Z,RELEASED,Shipment,Order Payment,Commission,-3.9
112-7222588-5965843,1070280031,d1vIVn10MXev_xFcjqw0bCaq5_s5jBenaDFL1jFKUfI,2026-02-04T00:18:28Z,RELEASED,Refund,Refund,Commission,5.25
112-7222588-5965843,1070280031,d1vIVn10MXev_xFcjqw0bCaq5_s5jBenaDFL1jFKUfI,2026-02-04T00:18:28Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-7222588-5965843,1070280031,d1vIVn10MXev_xFcjqw0bCaq5_s5jBenaDFL1jFKUfI,2026-02-04T00:18:28Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-7222588-5965843,1070280031,MexoqfI9T2vGw2bEVwuZt7xBrEIK5zQbtzsPMLkHPmU,2025-11-30T19:50:51Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.34
112-7222588-5965843,1070280031,MexoqfI9T2vGw2bEVwuZt7xBrEIK5zQbtzsPMLkHPmU,2025-11-30T19:50:51Z,RELEASED,Shipment,Order Payment,Commission,-5.25
112-7222588-5965843,1070280031,MexoqfI9T2vGw2bEVwuZt7xBrEIK5zQbtzsPMLkHPmU,2025-11-30T19:50:51Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-2871787-3918615,1048220574,_EL37TG28kSPgXg7cNy-3LSa0aXSsCzoASi0T1m_vzc,2025-12-02T00:27:02Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.34
113-2871787-3918615,1048220574,_EL37TG28kSPgXg7cNy-3LSa0aXSsCzoASi0T1m_vzc,2025-12-02T00:27:02Z,RELEASED,Shipment,Order Payment,Commission,-4.26
113-2871787-3918615,1048220574,_EL37TG28kSPgXg7cNy-3LSa0aXSsCzoASi0T1m_vzc,2025-12-02T00:27:02Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-2871787-3918615,1048220574,pH2w_OT-DOWoRj0NL6-d3Vp-6kvGzlOdBQv1qs6wRak,2026-01-21T23:31:57Z,RELEASED,Refund,Refund,Commission,4.26
113-2871787-3918615,1048220574,pH2w_OT-DOWoRj0NL6-d3Vp-6kvGzlOdBQv1qs6wRak,2026-01-21T23:31:57Z,RELEASED,Refund,Refund,RefundCommission,-0.85
113-2871787-3918615,1048220574,pH2w_OT-DOWoRj0NL6-d3Vp-6kvGzlOdBQv1qs6wRak,2026-01-21T23:31:57Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-5464075-0041066,1051249032,ZWowwl26_keO-dtOoppvQu2aYe0RRYVdN7PUL-nMO9k,2026-01-10T05:58:57Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.03
114-5464075-0041066,1051249032,ZWowwl26_keO-dtOoppvQu2aYe0RRYVdN7PUL-nMO9k,2026-01-10T05:58:57Z,RELEASED,Shipment,Order Payment,Commission,-5.12
112-7648334-6325852,1052907525,UvVgfPVoWqV9ixnjrNoaGQFmulhQBPfdnf_GnIkaAPs,2026-01-19T16:32:11Z,RELEASED,Refund,Refund,Commission,9.9
112-7648334-6325852,1052907525,UvVgfPVoWqV9ixnjrNoaGQFmulhQBPfdnf_GnIkaAPs,2026-01-19T16:32:11Z,RELEASED,Refund,Refund,RefundCommission,-1.98
112-7648334-6325852,1052907525,Jt9jYvWZfTVpTk_rdiPl1A-pUbEpadc36lrBLso_ckA,2026-01-14T10:32:47Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-12.2
112-7648334-6325852,1052907525,Jt9jYvWZfTVpTk_rdiPl1A-pUbEpadc36lrBLso_ckA,2026-01-14T10:32:47Z,RELEASED,Shipment,Order Payment,Commission,-9.9
111-0634512-1758622,1070625076,9lVXhQfZC7Yb0kYOSucFYdRR2eII1ThoJxYsRJaykj8,2025-12-28T11:45:59Z,RELEASED,Refund,Refund,Commission,8.94
111-0634512-1758622,1070625076,9lVXhQfZC7Yb0kYOSucFYdRR2eII1ThoJxYsRJaykj8,2025-12-28T11:45:59Z,RELEASED,Refund,Refund,RefundCommission,-1.79
111-0634512-1758622,1070625076,9lVXhQfZC7Yb0kYOSucFYdRR2eII1ThoJxYsRJaykj8,2025-12-28T11:45:59Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-0634512-1758622,1070625076,N-k9Hhp1-ZVuL5vwOfJeWS8ertxfxVL94nfy4IcdWjs,2025-12-17T23:00:25Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.34
111-0634512-1758622,1070625076,N-k9Hhp1-ZVuL5vwOfJeWS8ertxfxVL94nfy4IcdWjs,2025-12-17T23:00:25Z,RELEASED,Shipment,Order Payment,Commission,-8.94
111-0634512-1758622,1070625076,N-k9Hhp1-ZVuL5vwOfJeWS8ertxfxVL94nfy4IcdWjs,2025-12-17T23:00:25Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-5922372-2571465,1064186110,kihMBzh-RP1xx75um_rROpu96EzfdWoYCjUP82PgRag,2026-01-10T02:14:30Z,RELEASED,Refund,Refund,Commission,1.65
