dimension,value,title,units_sold,returned_units_observed,return_rate,fee_reconciled_units,basis_known_units,gross_fees_reconciled,fee_credits_reconciled,net_transaction_cost_reconciled,reimbursements_linked,known_impairment,known_economic_components_partial_coverage,known_loss_fee_reconciled_subset,zero_recovery_known_components_plus_known_basis,unknown_impairment_known_basis,unknown_impairment_missing_basis_units,mean_transaction_cost_reconciled,median_transaction_cost_reconciled,mean_known_loss_fee_reconciled,known_cost_per_unit_sold_partial_coverage,zero_recovery_cost_per_unit_sold_partial_coverage,full_maximum_loss,original_fba_fees,original_referral_fees,referral_credits,fba_credits,refund_admin_fees,return_processing_fees,removal_fees
asin,B08L9569L4,Family Feud - PlayStation 4 Standard Edition,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08LNFTXN4,Spirit of The North - PlayStation 5 Standard Edition,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08LX14TGL,Dying Light Anniversary Edition - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08M1RYMCF,My Universe - Pet Clinic: Cats & Dogs (PS4) - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08M2CGLLY,My Universe - Pet Clinic: Cats & Dogs Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08MG4PK68,Hitman 3 for Xbox One & Xbox Series X,10,1,0.1,1,0,15.56,10.2,5.36,0,0,5.36,5.36,5.36,0,0,5.36,5.36,5.36,0.536,0.536,,3.68,8.4,8.4,0,1.68,0,0
asin,B08MG5FYS6,Hitman 3 - PlayStation 5 Standard Edition [PlayStation 5],4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08MXTDGN6,Mass Effect Legendary Edition - PlayStation 4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08NDYPWK7,DEATHLOOP Standard Edition - PlayStation 5,8,1,0.125,1,1,11.06,6.57,4.49,0,0,4.49,4.49,4.49,0,0,4.49,4.49,4.49,0.56125,0.56125,,3.54,4.77,4.77,0,0.95,0,0
asin,B08NMQNSX3,Madden NFL 21 Next Level Edition - PlayStation 5,11,2,0.18181818181818182,2,0,16.72,8.96,7.76,0,0,7.76,7.76,7.76,0,0,3.88,3.88,3.88,0.7054545454545454545454545455,0.7054545454545454545454545455,,6.68,5.36,5.36,0,1.08,0,0
asin,B08PCN2Y3G,Monster Energy Supercross 4 - PlayStation 5,3,1,0.3333333333333333,1,1,10.67,6.41,4.26,0,0,4.26,4.26,4.26,0,0,4.26,4.26,4.26,1.42,1.42,,3.34,4.61,4.61,0,0.92,0,0
asin,B08PTHJNK7,Monster Energy Supercross 4 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08QV493TK,Calvin Klein Pure Ribbed Lightly Lined Bralette White,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08S2SNBTH,The Last Kids On Earth and the Staff of Doom - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08S2Y128Z,The Last Kids On Earth and the Staff of Doom - PlayStation 4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08SZ1F5FB,Control Ultimate Edition - Xbox Series X,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08WWHTM61,DC Super Hero Girls: Teen Power - Nintendo Switch,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08WWQ382K,"La Blanca Women's Rouched Body Lingerie Mio One Piece Swimsuit, White/Linea Costa, 10",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08X2FS1TV,"Magicsuit Women's Peace Out Aubrey High Neck Soft Cup One Piece Swimsuit, Black/Multi, 10",4,2,0.5,2,1,32.09,15.26,16.83,0,0,16.83,16.83,16.83,0,0,8.415,8.415,8.415,4.2075,4.2075,,13.78,15.26,15.26,0,3.05,0,0
asin,B08X8NTNYY,Tony Hawk Pro Skater 1+2 - Xbox Series X Standard Edition [Xbox Series X],3,1,0.3333333333333333,1,1,12.74,8.07,4.67,0,0,4.67,4.67,21.11,16.44,0,4.67,4.67,4.67,1.556666666666666666666666667,7.036666666666666666666666667,,3.42,6.27,6.27,0,1.25,0,0
asin,B08YJXP2P3,Monster Harvest - Nintendo Switch Standard Edition [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B091DBFGWF,RBI BASEBALL 21 NINTENDO SWITCH - NINTENDO SWITCH,19,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0924651ZP,Alex Kidd In Miracle World Dx - Nintendo Switch Standard Edition,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B093B218BN,Tales of Arise - PlayStation 5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B095ZS64GT,Sonic Colors Ultimate: Launch Edition - Xbox Series X,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B096HSJ6PJ,Battlefield 2042 - PlayStation 5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B096TBJC6Z,Paw Patrol The Movie Adventure City Calls - PlayStation 4 [PlayStation 4],5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B096WVGQMJ,Marvel's Guardians of the Galaxy - Xbox Series X/Xbox One,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B096WVJ9Q4,Marvel's Guardians of the Galaxy PlayStation 4 with Free Upgrade to the Digital PS5 Version,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B096WZFCHR,Marvel's Guardians of the Galaxy - PlayStation 5,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0972TKPMW,Farming Simulator 22 - Xbox One,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0973KMCFG,Just Dance 2022 - Nintendo Switch,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B097FP294Y,Aliens Fireteam Elite - PlayStation 5,9,1,0.1111111111111111,0,1,0,0,0,0,0,0,0,20.18,20.18,0,,,,0,2.242222222222222222222222222,,0,0,0,0,0,0,0
asin,B097PJX3Z9,Shin Megami Tensei V: Steelbook Launch Edition - Nintendo Switch,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B098V87FNX,Among Us: Crewmate Edition (PS4) - PlayStation 4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B098Y94S29,NBA 2K22 - PlayStation 4,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B098Y96VKP,NBA 2K22 - Nintendo Switch,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B099JL5K7P,Nerf Legends - Nintendo Switch [Nintendo Switch],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B099JPMZCZ,Nickelodeon All Star Brawl - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09C1167RV,Street Outlaws 2: Winner Takes All (Xbox Series X/),17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09CQQ7T2L,Halo Infinite - Xbox Series X & Xbox One [Xbox Series X],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09D2J1Y9G,Game Mill Nerf Legends Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09D643D8F,Call of Duty: Vanguard,16,2,0.125,2,1,31.61,20.98,10.63,0,0,10.63,10.63,10.63,0,1,5.315,5.315,5.315,0.664375,0.664375,,7.15,17.38,17.38,0,3.48,0,0
asin,B09D6GLY7N,Call of Duty: Vanguard - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09D6QWQHD,Call of Duty: Vanguard,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09FCXXGT5,Big Brain Academy: Brain vs. Brain - Nintendo Switch,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09GCPH2HR,Beyond A Steel Sky: Beyond A SteelBook Edition (PS5),2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09GCQNP2B,Beyond A Steel Sky: Beyond A SteelBook Edition Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09GCXZKBZ,My Universe: Puppies and Kittens - PlayStation 4,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09GJP8BPZ,Fortnite Minty Legends Pack(code in Box),10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09HVVCTQM,MechWarrior 5: Mercenaries - PlayStation 5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09JTKFSR4,Skyrim Anniversary Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09K2FBZDX,"Columbia Women's Facet Sierra Outdry, Black/Black, 8",2,1,0.5,1,0,24.27,13.34,10.93,0,0,10.93,10.93,10.93,0,0,10.93,10.93,10.93,5.465,5.465,,8.26,13.34,13.34,0,2.67,0,0
asin,B09K2RT1MR,"Columbia Women's Facet Sierra Outdry, Black/Black, 10",2,1,0.5,1,1,23.06,12.0,11.06,0,0,11.06,11.06,50.06,39.00,0,11.06,11.06,11.06,5.53,25.03,,8.66,12.0,12.0,0,2.4,0,0
asin,B09KRKD3P2,Fire Emblem Warriors: Three Hopes - Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09MZQ84SR,GRID Legends (PS5),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09NZBP951,Vampire: The Masquerade - Swansong (PS5),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09Q3Q893F,Monster Energy Supercross 5 - PlayStation 5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09Q6TZT15,WWE 2K22 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09R1T4G9P,Comfortiva Alesha Gold 8.5 M (B),4,4,1.0,4,4,51.84,15.49,36.35,0,0,36.35,36.35,36.35,0,0,9.0875,7.985,9.0875,9.0875,9.0875,,29.26,15.49,15.49,0,3.10,3.99,0
asin,B09RQ79V7R,Sifu: Vengeance Edition (PS4),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09RRHYD97,Ghostwire: Tokyo Standard Edition - PlayStation 5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09RTX4Q5P,MLB The Show 22 for Xbox One,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09S3GYF2P,Demon Slayer: The Hinokami Chronicles - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09S65Q9XV,MLB The Show 22 for PlayStation 4,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09TCCF84R,A Plague Tale: Requiem PS5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09W39YNQV,Teenage Mutant Ninja Turtles Cowabunga Collection NSW,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09YD56K12,Way of the Hunter - PlayStation 5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09YMGZC96,art of rally collector's edition - Nintendo Switch [Nintendo Switch],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09YMP944F,"Cora Organic Applicator Tampons | Super Absorbency | 100% Cotton Core, Unscented, BPA-Free Compact Applicator | Leak Protection, Easy Insertion and Re",10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B09ZZ9L123,Gotham Knights Deluxe Edition - PlayStation 5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B18Y88N2,Rabbids®: Party of Legends - Nintendo Switch [Nintendo Switch],4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B1P1SGVG,DEEEER Simulator: Your Average Everyday Deer Game Nintendo Switch,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B2KSPC2W,Madden NFL 23 - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B359B45Q,Little League World Series PS4,11,1,0.09090909090909091,0,1,0,0,0,0,0,0,0,21.56,21.56,0,,,,0,1.96,,0,0,0,0,0,0,0
asin,B0B3GHCTQB,Call of Duty: Modern Warfare II - PlayStation 4,10,1,0.1,1,0,13.25,8.56,4.69,0,0,4.69,4.69,4.69,0,1,4.69,4.69,4.69,0.469,0.469,,3.34,6.76,6.76,0,1.35,0,0
asin,B0B3H227Z5,Call of Duty: Modern Warfare II - PlayStation 5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B57TLKMM,"Brooks Women's Plunge Sports Bra for Running, Workouts & Sports - Navy/Ice Blue/Burnt Olive - XS",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B57TXPTH,PAC-MAN World Re-PAC - PlayStation 4,17,1,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B5B7BMSP,NBA 2K23 - PlayStation 5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B6JQHB4P,FIFA 23 - PlayStation 4,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B6SMNLQ8,Taos Footwear Women's Starline Blue Sneaker 8 W,2,1,0.5,1,0,13.71,5.59,8.12,0,0,8.12,8.12,8.12,0,0,8.12,8.12,8.12,4.06,4.06,,7.0,5.59,5.59,0,1.12,0,0
asin,B0B727GNYP,NASCAR Rivals for Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B8JH4CTN,World of Outlaws - Dirt Racing,12,1,0.08333333333333333,1,1,17.16,11.82,5.34,0,0,5.34,5.34,5.34,0,0,5.34,5.34,5.34,0.445,0.445,,3.34,10.02,10.02,0,2.0,0,0
asin,B0B8VV9VXW,Taos Footwear Women's Captain Brown Boot 9-9.5 (M) US,1,1,1.0,1,1,38.08,21.59,16.49,0,0,16.49,16.49,16.49,0,0,16.49,16.49,16.49,16.49,16.49,,7.98,21.59,21.59,0,4.32,4.19,0
asin,B0B92459CC,Dragon Quest Treasures - Nintendo Switch,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B94SHMRP,Dead Island 2: Day 1 Edition - PlayStation 4,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B94THZRT,Dead Island 2: Day 1 Edition - PlayStation 5,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B94XBQZ6,Dead Island 2: Day 1 Edition - Xbox Series X,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B9H39Q9Q,Miraculous: Rise of the Sphinx - PlayStation 5 [PlayStation 5],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B9H3JDL5,Miraculous: Rise of the Sphinx - PlayStation 4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0B9XFCXSG,Taos Footwear Women's Captain Brown Boot 11-11.5 (M) US,2,1,0.5,1,0,32.6,21.0,11.6,0,0,11.6,11.6,11.6,0,0,11.6,11.6,11.6,5.8,5.8,,7.4,21.0,21.0,0,4.2,0,0
asin,B0BBXD3P63,God of Rock (PS5),9,1,0.1111111111111111,1,1,14.96,9.7,5.26,0,0,5.26,5.26,5.26,0,0,5.26,5.26,5.26,0.5844444444444444444444444444,0.5844444444444444444444444444,,3.68,7.9,7.9,0,1.58,0,0
asin,B0BDT4CQJD,Fortnite - Anime Legends- PlayStation 4,7,1,0.14285714285714285,1,1,14.58,9.67,4.91,0,0,4.91,4.91,34.65,29.74,0,4.91,4.91,4.91,0.7014285714285714285714285714,4.95,,3.34,7.87,7.87,0,1.57,0,0
asin,B0BDT654XQ,Fortnite - Anime Legends- Xbox Series X,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BFHY5FCP,Persona 5 Royal: Steelbook Launch Edition - PlayStation 5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BFT3XGY7,Atelier Ryza 3: Alchemist of the End & the Secret Key - Nintendo Switch,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BNQS48Q4,Atomic Heart PS5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BP5CKT2F,Star Wars Jedi: Survivor Deluxe - Xbox Series X,5,1,0.2,1,1,15.87,10.35,5.52,0,0,5.52,5.52,5.52,0,0,5.52,5.52,5.52,1.104,1.104,,3.81,8.55,8.55,0,1.71,0,0
asin,B0BPPQWQW2,Diablo IV - PlayStation 4,8,1,0.125,1,0,11.52,7.12,4.40,0,0,4.40,4.40,4.40,0,0,4.40,4.40,4.40,0.55,0.55,,3.34,5.32,5.32,0,1.06,0,0
asin,B0BPYW4DDB,Rustic Pistol Table Lamp - Realistic Novelty Outdoor Lamp - Tabletop Lantern w/ Brushed Black Finish & Gold Detailing - Gun Decorations for Man Cave -,28,2,0.07142857142857142,1,1,14.93,5.96,8.97,0,0,8.97,8.97,28.96,19.99,1,8.97,8.97,8.97,0.3203571428571428571428571429,1.034285714285714285714285714,,7.78,5.96,5.96,0,1.19,0,0
asin,B0BRNY8987,The Witcher 3: Wild Hunt Complete Edition - Xbox Series X [Xbox Series X],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BSJZQK5L,"Anno 1800 - Standard Edition, PlayStation 5",3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BSNX28Y4,Minecraft Legends Deluxe Edition: Xbox Series X and Xbox One,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BV9NKGJ4,The Legend of Zelda: Tears of the Kingdom Collector's Edition,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0BXTDQRCD,"Jessica Simpson Nellah Ash Blue HIgh Heel Platform Pump Thick Heel Rounded Toe (Ash Blue, 8.5)",3,2,0.6666666666666666,2,1,31.35,10.50,20.85,0,0,20.85,20.85,20.85,0,0,10.425,10.425,10.425,6.95,6.95,,14.76,10.50,10.50,0,2.10,3.99,0
asin,B0C1YQ4JPV,Super Bomberman R 2 - Xbox Series X|Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C2F82HSS,Paleo Pines: The Dino Valley (XSX),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C3KRX4X4,Super Mega Baseball 4 - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C4V8CL2N,Agatha Christie: Hercule Poirot - The London Case (PS4) [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C5RZRG44,Mortal Kombat 1 Premium Edition - Xbox Series X,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C5S29VWZ,Mortal Kombat 1 - Xbox Series X,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C6NLXMB8,Madden NFL 24 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C7K581PT,Fae Farm - Nintendo Switch (US Version),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C7PN2L5V,Starfield: Standard Edition - Xbox Series X,22,2,0.09090909090909091,2,0,29.72,19.8,9.92,40.20,0,-30.28,-30.28,-30.28,0,0,4.96,4.96,-15.14,-1.376363636363636363636363636,-1.376363636363636363636363636,,6.68,16.2,16.2,0,3.24,0,0
asin,B0C7RNTFLY,"Just Dance 2024 Edition - Standard Edition, Nintendo Switch (Code in Box & Ubisoft Connect Code)",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C7SM1W4K,"Avatar: Frontiers of Pandora - Limited Edition, PlayStation 5",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C8VHKLTM,Persona 5 Tactica - Nintendo Switch,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C9R3949C,RollerCoaster Tycoon Adventures Deluxe - PlayStation 5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0C9VW1KGR,EA SPORTS FC 24 - Nintendo Switch,12,1,0.08333333333333333,1,0,12.19,7.91,4.28,0,0,4.28,4.28,4.28,0,0,4.28,4.28,4.28,0.3566666666666666666666666667,0.3566666666666666666666666667,,3.06,6.11,6.11,0,1.22,0,0
asin,B0CBL3NZMJ,NBA 2K24 Kobe Bryant Edition - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CBNJ3QPK,Wildshade: Unicorn Champions Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CFTFG12B,Call of Duty Modern Warfare III - Xbox,23,1,0.043478260869565216,1,0,13.82,9.03,4.79,0,0,4.79,4.79,4.79,0,1,4.79,4.79,4.79,0.2082608695652173913043478261,0.2082608695652173913043478261,,3.34,7.23,7.23,0,1.45,0,0
asin,B0CGY12KNV,EA SPORTS WRC - PS5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CGY48TGT,EA SPORTS WRC - Xbox Series X,5,1,0.2,1,1,11.61,7.19,4.42,0,0,4.42,4.42,4.42,0,0,4.42,4.42,4.42,0.884,0.884,,3.34,5.39,5.39,0,1.08,0,0
asin,B0CHN2DVSX,Hobby Lobby Fudge Brownie Candle Tin,20,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CNDGN7DL,Suicide Squad: Kill the Justice League Deluxe Edition - PlayStation 5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CTKWX9PW,MLB The Show 24 - Xbox Series X (For Series X only),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CTKX44NG,MLB The Show 24 - Nintendo Switch,12,2,0.16666666666666666,1,2,21.24,15.02,6.22,0,0,6.22,6.22,6.22,0,0,6.22,6.22,6.22,0.5183333333333333333333333333,0.5183333333333333333333333333,,3.58,13.22,13.22,0,2.64,0,0
asin,B0CV9PYCVR,Granblue Fantasy Relink (PlayStation 5),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CVSJ1JVC,Elden Ring Shadow of the Erdtree - PlayStation 5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CW1NRMPZ,MX vs ATV Legends - 2024 Monster Energy Supercross Edition - Xbox Seris X,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0CWN5YJWR,Shin Megami Tensei V: Vengeance Steelbook Launch Edition - Nintendo Switch,1,1,1.0,1,0,15.73,10.21,5.52,0,0,5.52,5.52,5.52,0,0,5.52,5.52,5.52,5.52,5.52,,3.84,8.41,8.41,0,1.68,0,0
